rate,sload,sbytes,dload,proto,dtcpb,stcpb,dmean,tcprtt,dur,label
90909.0902,386909088.0,1064,0.0,117,0,0,0,0.0,1.1e-05,0
142857.1409,114285712.0,200,0.0,7,0,0,0,0.0,7e-06,1
2851.711087,494296.5938,130,615969.625,117,0,0,81,0.0,0.001052,0
11.077834,14075.36621,2858,0.0,77,0,0,0,0.0,1.534596,1
34.056389,8736.598633,534,4068.603271,111,4236191273,630846532,45,0.142,0.440446,0
5602.072171,1345461.125,2854,14449732.0,111,1110316339,3248790411,638,0.000682,0.016601,0
0.290609,1236.833008,2128,0.0,117,0,0,0,0.0,10.32314,0
3992.016133,1027839.125,1294,5279546.5,111,3147870098,3137217328,314,0.000621,0.009519,0
20.045231,4537.296875,534,2924.245605,111,2194912468,556285251,44,0.119902,0.848082,0
27.576685,11130.30566,1684,68347.48438,111,3959064640,1808489024,565,0.000724,1.124138,0
40.406729,16371.85547,956,21296.72266,111,907031702,585554937,160,0.047486,0.420722,1
5.333085,11604.79199,10880,0.0,77,0,0,0,0.0,7.312841,1
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
111111.1072,88888888.0,200,0.0,118,0,0,0,0.0,9e-06,1
199.248558,87441.65625,512,51918.48047,117,0,0,76,0.0,0.035132,0
19.722104,7434.073242,890,9912.097656,111,702362648,3952644462,153,0.135767,0.861977,1
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
500000.0013,180000000.0,90,0.0,111,0,0,0,0.0,2e-06,0
21.442339,7628.427246,840,9606.167969,111,1708993874,3719396875,136,0.249603,0.792824,0
112.439816,269008.9375,5546,11852.47949,111,4224412411,1748414242,45,0.052954,0.151192,1
76.538976,304581.375,11142,6531.326172,111,4098086052,1980780724,45,0.045923,0.27437,1
111111.1072,88888888.0,200,0.0,12,0,0,0,0.0,9e-06,1
333333.3215,104000000.0,78,0.0,117,0,0,0,0.0,3e-06,0
333333.3215,266666656.0,200,0.0,118,0,0,0,0.0,3e-06,1
0.0,0.0,46,0.0,6,0,0,0,0.0,0.0,0
2.977215,2143.594971,360,0.0,106,0,0,0,0.0,1.007653,1
22.273405,9562.714844,1580,46328.67969,111,2035451801,4159904666,468,0.000887,1.212208,0
8217.019675,2044124.375,2334,14283657.0,111,78724165,78420307,429,0.000711,0.008884,0
24.320352,78544.16406,9904,2622.368408,111,3382520529,916097353,44,0.185522,0.94571,1
26.379237,14209.61621,1122,3151.439453,111,2464171722,3023853906,45,0.164035,0.568629,1
200000.0051,160000000.0,200,0.0,20,0,0,0,0.0,5e-06,1
431.44185,1362698.75,8928,60977.11328,111,1802470236,1487447271,53,0.000662,0.048674,0
4.480556,1724.750488,908,653.634033,111,792724163,1753644773,44,0.088947,3.794172,0
12.548717,3894.064941,818,6667.992188,111,3674126087,1485020156,140,0.182991,1.514099,0
90909.0902,72727272.0,200,0.0,118,0,0,0,0.0,8e-06,1
0.68453,668.101135,1996,47.095654,111,2930507173,548441276,43,0.304375,21.912849,0
1.557921,5711.916016,12832,0.0,77,0,0,0,0.0,17.330788,1
8.904085,8466.512695,998,437.572174,111,1403247841,2597242562,43,0.668313,0.786156,0
333333.3215,266666656.0,200,0.0,32,0,0,0,0.0,3e-06,1
2719.854899,529465.0625,146,645512.25,117,0,0,89,0.0,0.001103,0
40.553364,9473.265625,486,4844.775391,111,1797049495,3815754777,45,0.077239,0.369883,0
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
1.104367,2403.101807,14688,0.0,77,0,0,0,0.0,47.991306,1
279.781112,47284.14063,5280,1736709.0,111,2434775346,2407804961,1176,0.000673,0.882833,0
200000.0051,160000000.0,200,0.0,2,0,0,0,0.0,5e-06,1
3006.011927,585170.3125,146,713426.8125,117,0,0,89,0.0,0.000998,0
28.504212,8482.853516,620,3405.303223,111,2629251069,1769429647,45,0.139502,0.526238,0
0.0,0.0,46,0.0,6,0,0,0,0.0,0.0,0
11.73511,2121.012451,656,2482.627686,111,3234942647,157631718,55,0.245836,2.300788,0
10.620575,9892.306641,978,521.925415,111,3736679251,206997505,43,0.422833,0.659098,0
16.574073,16406.12305,2062,1980.049316,111,2422809908,724842819,45,0.159739,0.905028,0
8.727607,2749.611572,902,7038.606934,111,2727721067,2178844919,235,0.137202,2.406158,1
11.292654,10518.30078,978,554.953308,111,3957289685,2207230021,43,0.439724,0.619872,0
90909.0902,72727272.0,200,0.0,118,0,0,0,0.0,3e-06,1
2879.078645,560460.625,146,683301.3125,117,0,0,89,0.0,0.001042,0
38.911717,11932.92676,638,4648.65332,111,1222714754,714428729,45,0.11783,0.385488,0
32.647872,30157.92773,1924,3900.33252,111,1990441419,2819922108,45,0.090267,0.459448,1
35.180134,10000.53906,592,4202.853516,111,3899998604,2839984154,45,0.117524,0.426377,0
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
33.568688,9059.069336,562,4010.339111,111,588106427,3439430083,45,0.189923,0.446845,0
4134.085358,960646.0625,3806,13133188.0,111,2427943323,2402613984,788,0.000607,0.031204,0
23.162267,17924.50586,1612,2767.118896,111,2849973589,1073080620,45,0.273281,0.647605,0
111111.1072,88888888.0,200,0.0,99,0,0,0,0.0,9e-06,1
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
26.610024,8953.490234,794,14626.12109,111,2030376744,2970620647,167,0.125739,0.638857,0
27.53934,155778.4063,69580,4451.720215,111,1373421295,806414546,73,0.248712,3.522234,1
24.827746,9924.249023,1580,65778.11719,111,2343152082,192475111,565,0.000655,1.168048,0
111111.1072,88888888.0,200,0.0,118,0,0,0,0.0,9e-06,1
111111.1072,88888888.0,200,0.0,74,0,0,0,0.0,9e-06,1
27.430428,7753.66748,588,3277.021729,111,3214548238,840989745,45,0.179403,0.546838,0
1432.333757,344006.5313,2854,3694497.0,111,2090526555,2059600538,638,0.00067,0.064929,0
7153.076156,7041897.0,4560,3793174.0,111,4042843503,1889933067,136,0.000704,0.004893,0
25.760492,6608.424805,534,3077.52002,111,2300069476,4160845662,45,0.128942,0.582287,0
200000.0051,160000000.0,200,0.0,20,0,0,0,0.0,5e-06,1
125000.0003,100000000.0,200,0.0,119,0,0,0,0.0,8e-06,1
5992.055594,1456406.125,2766,12648219.0,111,2624190356,2610640098,522,0.000679,0.014853,0
125000.0003,100000000.0,200,0.0,92,0,0,0,0.0,8e-06,1
3076.92316,533333.375,130,664615.375,117,0,0,81,0.0,0.000975,0
0.0,0.0,24,0.0,117,0,0,0,0.0,0.0,1
125000.0003,100000000.0,200,0.0,10,0,0,0,0.0,8e-06,1
2865.329359,496657.0938,130,618911.125,117,0,0,81,0.0,0.001047,0
125000.0003,39000000.0,78,0.0,117,0,0,0,0.0,8e-06,0
333333.3215,266666656.0,200,0.0,75,0,0,0,0.0,3e-06,1
142857.1409,51428572.0,90,0.0,111,0,0,0,0.0,7e-06,0
250000.0006,200000000.0,200,0.0,118,0,0,0,0.0,4e-06,1
125000.0003,100000000.0,200,0.0,45,0,0,0,0.0,8e-06,1
3650.352917,821875.875,4758,13356007.0,111,169546623,142183047,899,0.000722,0.045749,0
500000.0013,180000000.0,90,0.0,111,0,0,0,0.0,2e-06,0
333333.3215,266666656.0,200,0.0,64,0,0,0,0.0,3e-06,1
34.053533,11682.36523,810,18717.42383,111,748901139,2928318682,167,0.128158,0.499214,0
111111.1072,88888888.0,200,0.0,118,0,0,0,0.0,9e-06,1
7315.36203,1819821.625,2334,12716304.0,111,162536185,162276167,429,0.001231,0.009979,0
333333.3215,239999984.0,180,0.0,42,0,0,0,0.0,3e-06,1
90909.0902,72727272.0,200,0.0,118,0,0,0,0.0,3e-06,1
333333.3215,266666656.0,200,0.0,24,0,0,0,0.0,3e-06,1
14.58196,3424.187256,554,2127.250732,111,4014127149,2817885672,44,0.189052,1.165824,0
135.573201,44645.6875,12144,100418.5625,111,3250675725,3254569538,185,0.000776,2.161194,0
7405.83983,6804909.0,4256,3927211.0,111,2993927169,841138278,136,0.000594,0.004726,0
17.315078,20916.61328,2516,2068.574707,111,1441186792,2152374057,45,0.247267,0.866297,0
58.43752,20597.50781,832,23155.00781,111,1450465514,866314972,120,0.096,0.290909,1
18.69828,17779.39258,998,918.886902,111,1380743991,402023695,43,0.310304,0.374366,0
200000.0051,144000000.0,180,0.0,30,0,0,0,0.0,5e-06,1
45.853052,11762.83594,534,5477.911133,111,3299664251,2416802346,45,0.11665,0.327132,0
111111.1072,88888888.0,200,0.0,12,0,0,0,0.0,9e-06,1
200000.0051,160000000.0,200,0.0,118,0,0,0,0.0,3e-06,1
10.251438,7911.697754,1822,1495.503906,111,3067164996,2056810051,44,0.159885,1.658304,0
111111.1072,88888888.0,200,0.0,118,0,0,0,0.0,9e-06,1
333333.3215,266666656.0,200,0.0,37,0,0,0,0.0,3e-06,1
0.0,0.0,60,0.0,108,0,0,0,0.0,7.6e-05,1
43.531559,10280.41309,794,8664.521484,111,939336295,1550861420,57,0.081164,0.574296,0
111111.1072,88888888.0,200,0.0,66,0,0,0,0.0,9e-06,1
35.731475,38589.99219,2550,5212.591797,111,2229693551,4067976039,44,0.085934,0.475771,0
301.014836,950748.1875,8928,42543.42969,111,1839385349,3408758983,53,0.000602,0.069764,0
200000.0051,144000000.0,180,0.0,30,0,0,0,0.0,5e-06,1
0.489051,176.05838,180,0.0,111,0,0,0,0.0,6.134329,0
0.0,0.0,46,0.0,6,0,0,0,0.0,0.0,0
21.702026,5923.376465,644,3165.942627,111,3842646028,3946361608,44,0.122893,0.783337,0
166666.6608,133333328.0,200,0.0,118,0,0,0,0.0,6e-06,1
0.0,0.0,46,0.0,6,0,0,0,0.0,0.0,0
21.18652,26919.3418,2858,0.0,77,0,0,0,0.0,0.802397,1
8.387348,5394.742188,536,2952.34668,95,0,0,220,0.0,0.596136,1
11.010847,10899.27051,2062,1315.429199,111,3938904038,1046601677,45,0.248813,1.362293,0
2782.931502,541744.0,146,660482.4375,117,0,0,89,0.0,0.001078,0
111111.1072,88888888.0,200,0.0,118,0,0,0,0.0,9e-06,1
16.199621,4972.431152,810,6684.475098,111,640058350,3047720470,109,0.238328,1.172867,1
125000.0003,39000000.0,78,0.0,117,0,0,0,0.0,8e-06,0
37.251479,35420.83594,998,1830.644165,111,3870683822,675950545,43,0.157702,0.187912,0
125000.0003,100000000.0,200,0.0,93,0,0,0,0.0,8e-06,1
250000.0006,1248000000.0,1248,0.0,117,0,0,0,0.0,4e-06,0
333333.3215,266666656.0,200,0.0,118,0,0,0,0.0,3e-06,1
15.356828,7645.337402,2554,5084.291016,111,3760590996,1795733165,85,0.093725,2.539587,1
83333.33039,208666656.0,626,0.0,117,0,0,0,0.0,1.2e-05,1
5705.79955,1419415.375,2334,10301704.0,111,2351296003,2333544986,445,0.000746,0.012794,0
1681.400639,401733.4063,2958,4398821.5,111,86427872,2231552580,647,0.000728,0.05769,0
115.219489,697429.1875,78972,18542.50781,111,3726329024,1397267140,77,0.050898,0.893946,1
1000000.003,800000000.0,200,0.0,118,0,0,0,0.0,1e-06,1
19.434169,6228.07959,756,2835.102295,111,3028526433,2882224664,44,0.126328,0.874748,0
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
2898.550823,510144.9375,132,633816.4375,117,0,0,82,0.0,0.001035,0
500000.0013,400000000.0,200,0.0,15,0,0,0,0.0,2e-06,1
125000.0003,100000000.0,200,0.0,45,0,0,0,0.0,8e-06,1
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
49.64865,364048.375,68043,3095.899414,111,1079751054,2900179044,44,0.135427,1.470332,0
7.78821,2331.544189,790,4128.571289,111,3023002364,3889954346,140,0.153848,2.439585,0
1721.349998,602576.8125,1540,648062.1875,111,1921590414,1916370502,91,0.000613,0.019171,0
142857.1409,59428572.0,104,0.0,117,0,0,0,0.0,7e-06,0
0.0,0.0,46,0.0,6,0,0,0,0.0,0.0,0
3995.299613,1718448.875,1044,1395064.625,111,2429901772,283457388,82,0.000696,0.004255,0
1000000.003,800000000.0,200,0.0,118,0,0,0,0.0,1e-06,1
7092.198571,1749286.125,2438,14508612.0,111,1249210088,3394292463,505,0.000725,0.010857,0
19.546697,10007.90918,2688,0.0,77,0,0,0,0.0,2.097541,1
41.881073,32410.36719,1612,5003.39209,111,3741447564,2975170221,45,0.113527,0.358157,0
111111.1072,88888888.0,200,0.0,19,0,0,0,0.0,9e-06,1
27.735902,11194.56738,1684,68742.09375,111,442022389,441005564,565,0.000675,1.117685,0
65.166708,317086.7188,17286,5985.682617,111,2281252264,3954662194,44,0.14151,0.414322,0
111111.1072,88888888.0,200,0.0,130,0,0,0,0.0,8e-06,1
28.026457,27033.51953,1012,1377.300171,111,48209916,1375172852,43,0.222199,0.249764,0
40.480816,27774.60156,1620,5905.436523,111,3709058513,3332003082,44,0.089439,0.419952,1
125000.0003,100000000.0,200,0.0,3,0,0,0,0.0,8e-06,1
25.66529,10358.8418,1684,63610.17969,111,2295605288,110190315,565,0.000708,1.207857,0
43.44633,27160.16211,1790,7894.818848,111,1186138639,1457938560,53,0.069499,0.483355,1
111111.1072,88888888.0,200,0.0,47,0,0,0,0.0,9e-06,1
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
18.361565,4156.194336,534,2678.628418,111,1876220178,1448392989,44,0.116957,0.925847,0
111111.1072,88888888.0,200,0.0,20,0,0,0,0.0,9e-06,1
200000.0051,160000000.0,200,0.0,33,0,0,0,0.0,5e-06,1
33.363243,22902.40234,5072,13944.66504,111,202926496,2016785901,103,0.000747,1.708467,0
17.687663,5377.049805,802,9182.69043,111,2934575762,1543642770,137,0.157467,1.074195,0
21.990395,18225.64063,1726,2627.119141,111,3596697304,1739693489,45,0.129655,0.682116,0
333333.3215,138666656.0,104,0.0,117,0,0,0,0.0,3e-06,0
156.722149,107758.8516,5080,65504.35938,111,887852707,3030021327,103,0.00067,0.363701,0
3194.339438,767191.0,2854,8239335.0,111,3804425469,3783233902,638,0.00085,0.029114,0
200000.0051,160000000.0,200,0.0,118,0,0,0,0.0,5e-06,1
39.315346,286962.1875,69587,2746.832275,111,3846892892,1634925318,44,0.143335,1.907652,0
125000.0003,100000000.0,200,0.0,97,0,0,0,0.0,8e-06,1
40.945568,13058.90625,664,4891.630371,111,2192016591,2296601055,45,0.136276,0.36634,0
100000.0025,80000000.0,200,0.0,118,0,0,0,0.0,1e-05,1
12.370473,13185.46973,2516,1804.633789,111,578888617,2160850363,44,0.241308,1.37424,0
111111.1072,88888888.0,200,0.0,56,0,0,0,0.0,9e-06,1
15.96577,11546.44434,1506,1907.377319,111,2459701887,1127335769,45,0.32825,0.93951,0
333333.3215,266666656.0,200,0.0,75,0,0,0,0.0,3e-06,1
111111.1072,312000000.0,702,0.0,117,0,0,0,0.0,9e-06,1
29.74072,35926.78906,2516,3553.024658,111,4093688612,456884396,45,0.118738,0.504359,0
16.666097,5017.372559,794,8427.782227,111,2885300810,3318892963,133,0.211206,1.140039,0
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
125000.0003,100000000.0,200,0.0,118,0,0,0,0.0,8e-06,1
23.605505,6055.598633,534,2820.071045,111,1930039153,2663089929,45,0.129915,0.635445,0
58823.52838,36705880.0,156,0.0,32,0,0,0,0.0,1.7e-05,1
7007.006891,2248648.5,1470,2570570.5,111,1946438991,4095745952,123,0.000669,0.004995,0
1782.70968,433298.5938,2766,3762999.75,111,2821460065,2810901869,522,0.000674,0.049924,0
162.344787,49282.61328,1470,60304.50781,111,362842027,362537402,115,0.000667,0.22791,0
19.111276,4779.480957,774,3330.347656,111,332078272,1523608593,56,0.230091,1.203478,0
130.252355,5842.200195,20210,1224477.0,111,253226086,2555761721,1352,0.123612,27.615623,1
33.797408,8670.162109,534,4037.663818,111,161806474,3076177316,45,0.100116,0.443821,0
193.809177,87712.5,528,50501.13281,117,0,0,76,0.0,0.036118,0
21.354381,5478.110352,534,2551.136719,111,2313639170,1229318782,45,0.200069,0.702432,0
58823.52838,36705880.0,156,0.0,32,0,0,0,0.0,1.7e-05,1
166666.6608,661333312.0,992,0.0,117,0,0,0,0.0,6e-06,0
24.603273,6455.898926,546,2939.270996,111,3126818346,3141383257,45,0.182107,0.609675,0
44.431707,18839.04297,15476,0.0,117,0,0,0,0.0,6.549377,1
166666.6608,119999992.0,180,0.0,23,0,0,0,0.0,6e-06,1
0.0,0.0,46,0.0,6,0,0,0,0.0,0.0,0
14.950141,14420.47852,1012,734.692627,111,3159868904,2490331490,43,0.355133,0.468223,0
10.25088,2115.781494,694,2053.456299,111,1601847155,3001141640,57,0.262988,2.438815,0
0.0,0.0,46,0.0,6,0,0,0,0.0,0.0,0
2906.976908,565891.5,146,689922.5,117,0,0,89,0.0,0.001032,0
0.0,0.0,46,0.0,6,0,0,0,0.0,0.0,0
2363.087031,564607.25,2958,6182225.5,111,1372514939,3521171310,647,0.000763,0.041048,0
14.153811,10350.59863,1726,2064.79126,111,283795256,883575868,44,0.187599,1.20109,0
58823.52838,36705880.0,156,0.0,32,0,0,0,0.0,1.7e-05,1
26.146525,6860.848145,546,3123.638184,111,388419522,2110715420,45,0.138242,0.57369,0
333333.3215,266666656.0,200,0.0,17,0,0,0,0.0,3e-06,1
10.640176,2383.399414,466,1271.146362,111,1660690064,2503315607,45,0.183559,1.409751,1
500000.0013,1240000000.0,620,0.0,117,0,0,0,0.0,2e-06,0
2970.297008,578217.8125,146,704950.5,117,0,0,89,0.0,0.00101,0
1000000.003,312000000.0,78,0.0,117,0,0,0,0.0,1e-06,0
22.449746,5759.108398,534,2681.996338,111,2409549231,3857916544,45,0.260065,0.668159,0
25.677662,10363.83594,1684,63640.84375,111,2179932538,2170587335,565,0.000611,1.207275,0
4173.354775,685714.3125,320,4181059.5,111,3249535420,3245425092,233,0.000619,0.003115,0
142.978001,6793.177246,30618,1341843.125,111,3162022681,3442881094,1356,0.118018,36.005539,1
19.357384,49362.83203,370560,2231.117676,111,463094449,2264197785,43,0.12066,59.977112,1
60.87119,41165.15625,1408,7272.078125,111,2100000648,3985362987,45,0.085136,0.246422,1
29.72151,23571.13867,1652,3550.729736,111,1075183866,1559737023,45,0.153569,0.504685,0
25.22053,8723.335938,816,11631.11523,111,756855152,2915133054,140,0.081622,0.674054,0
8005.957695,3081735.25,2158,2715323.0,111,2817338264,667473154,96,0.000665,0.005371,0
53.234624,257507.0156,26896,7031.922363,111,2865380793,620991016,55,0.12478,0.807745,0
20.47592,9485.226562,1326,5702.056152,111,3165172710,561280919,81,0.191144,1.025595,0
333333.3215,266666656.0,200,0.0,118,0,0,0,0.0,3e-06,1
6821.403096,1682494.625,2438,14316796.0,111,1650680510,1650378384,518,0.000764,0.011288,0
29.096439,22516.76367,1612,3476.054443,111,1982637459,481552255,45,0.14653,0.515527,0
5866.249534,1911615.125,1920,4310259.5,111,244548176,243942818,180,0.001384,0.007671,0
142857.1409,114285712.0,200,0.0,118,0,0,0,0.0,7e-06,1
16.228008,15430.51758,998,797.490662,111,2651662532,3177122852,43,0.364949,0.431353,0
65.179324,519263.875,135649,3858.615967,111,3408679681,727063922,43,0.182929,2.071209,0
17.959469,5162.748535,598,2145.557861,111,1702554789,26448641,45,0.273545,0.835214,0
125000.0003,100000000.0,200,0.0,130,0,0,0,0.0,8e-06,1
333333.3215,104000000.0,78,0.0,117,0,0,0,0.0,3e-06,0
4061.312726,975413.75,2854,10475567.0,111,2094685896,4224862702,638,0.000778,0.022899,0
111111.1072,88888888.0,200,0.0,43,0,0,0,0.0,9e-06,1
26.008877,5887.186035,534,3794.236328,111,3165562822,2104266577,44,0.165331,0.653623,0
125000.0003,45000000.0,90,0.0,111,0,0,0,0.0,8e-06,0
16.952854,6653.496582,926,18237.28125,111,974512916,1633871307,327,0.27202,1.002781,1
56.796164,21141.53711,878,23440.11133,111,2445109484,2254242429,125,0.071506,0.299316,1
111111.1072,195555552.0,440,0.0,95,0,0,0,0.0,9e-06,1
39.161524,47307.12109,2516,4678.496582,111,992487122,1015957293,45,0.119342,0.383029,0
1000000.003,416000000.0,104,0.0,117,0,0,0,0.0,1e-06,0
2446.61917,856465.0,1540,921115.0625,111,703702915,697509978,91,0.00059,0.013488,0
333333.3215,266666656.0,200,0.0,118,0,0,0,0.0,3e-06,1
2468.581637,864153.1875,1540,929383.5625,111,3308478529,1152477289,91,0.000579,0.013368,0
13.752733,4672.693359,802,6070.618164,111,4278395766,585938800,134,0.158016,1.236118,0
0.772294,395.414429,1280,0.0,77,0,0,0,0.0,24.602036,1
32.381826,21439.35938,2206,5191.45459,111,1787759590,367404839,56,0.087187,0.772038,0
25.137363,37397.91016,6068,4034.952148,111,2395838162,2520828112,57,0.082399,1.233224,0
333333.3215,138666656.0,104,0.0,117,0,0,0,0.0,3e-06,0
18.998572,5370.263184,588,2269.696045,111,1582081329,163427057,45,0.283839,0.789533,0
3080.082059,599589.3125,146,731006.125,117,0,0,89,0.0,0.000974,0
90909.0902,72727272.0,200,0.0,109,0,0,0,0.0,1.1e-05,1
333333.3215,239999984.0,180,0.0,85,0,0,0,0.0,3e-06,1
279.341619,45897.97656,320,292750.0313,111,833104987,2967773448,243,0.000642,0.046538,0
4460.035099,1084039.125,2766,9414382.0,111,4203956941,2049893165,522,0.001249,0.019955,0
2599.653253,506065.8438,146,616984.375,117,0,0,89,0.0,0.001154,0
4786.652211,4373085.5,4232,2538293.25,111,3042811491,894178464,136,0.00064,0.007312,0
200000.0051,160000000.0,200,0.0,101,0,0,0,0.0,5e-06,1
83333.33039,233999984.0,702,0.0,117,0,0,0,0.0,1.2e-05,1
0.016667,6.133335,92,0.0,6,0,0,0,0.0,59.999989,0
39.83278,136918.5469,9624,3399.063965,111,1852006648,3834166689,45,0.192269,0.527204,1
15.524315,8002.154785,2524,14779.14746,117,0,0,232,0.0,2.383358,1
125000.0003,100000000.0,200,0.0,3,0,0,0,0.0,8e-06,1
111111.1072,88888888.0,200,0.0,118,0,0,0,0.0,9e-06,1
250000.0006,200000000.0,200,0.0,118,0,0,0,0.0,4e-06,1
11.077834,14075.36621,2858,0.0,77,0,0,0,0.0,1.534596,1
